name,race,gender,source
Goruz,Orc,Male,The Elder Scrolls: Castles
Gravik,Orc,Male,The Elder Scrolls: Castles
Grog,Orc,Male,The Elder Scrolls: Castles
Grolag,Orc,Male,The Elder Scrolls: Castles
Grugnur,Orc,Male,The Elder Scrolls: Castles
Gruluk,Orc,Male,The Elder Scrolls: Castles
Grundu,Orc,Male,The Elder Scrolls: Castles
Gulargh,Orc,Male,The Elder Scrolls: Castles
Gulug,Orc,Male,The Elder Scrolls: Castles
Gurag,Orc,Male,The Elder Scrolls: Castles
Gurg,Orc,Male,The Elder Scrolls: Castles
Horak,Orc,Male,The Elder Scrolls: Castles
Hruz,Orc,Male,The Elder Scrolls: Castles
Kazok,Orc,Male,The Elder Scrolls: Castles
Khal,Orc,Male,The Elder Scrolls: Castles
Kharag,Orc,Male,The Elder Scrolls: Castles
Khartag,Orc,Male,The Elder Scrolls: Castles
Krodak,Orc,Male,The Elder Scrolls: Castles
Krog,Orc,Male,The Elder Scrolls: Castles
Larak,Orc,Male,The Elder Scrolls: Castles
Lazgel,Orc,Male,The Elder Scrolls: Castles
Lug,Orc,Male,The Elder Scrolls: Castles
Lurash,Orc,Male,The Elder Scrolls: Castles
Lurg,Orc,Male,The Elder Scrolls: Castles
Luruk,Orc,Male,The Elder Scrolls: Castles
Margog,Orc,Male,The Elder Scrolls: Castles
Marzul,Orc,Male,The Elder Scrolls: Castles
Maugh,Orc,Male,The Elder Scrolls: Castles
Mog,Orc,Male,The Elder Scrolls: Castles
Mogrub,Orc,Male,The Elder Scrolls: Castles
Mogrul,Orc,Male,The Elder Scrolls: Castles
Mordrog,Orc,Male,The Elder Scrolls: Castles
Morg,Orc,Male,The Elder Scrolls: Castles
Morgaz,Orc,Male,The Elder Scrolls: Castles
Morgol,Orc,Male,The Elder Scrolls: Castles
Morlak,Orc,Male,The Elder Scrolls: Castles
Muduk,Orc,Male,The Elder Scrolls: Castles
Mugrub,Orc,Male,The Elder Scrolls: Castles
Murbak,Orc,Male,The Elder Scrolls: Castles
Murgoz,Orc,Male,The Elder Scrolls: Castles
Murgrud,Orc,Male,The Elder Scrolls: Castles
Murlog,Orc,Male,The Elder Scrolls: Castles
Murzog,Orc,Male,The Elder Scrolls: Castles
Nagoth,Orc,Male,The Elder Scrolls: Castles
Nagrub,Orc,Male,The Elder Scrolls: Castles
Nagrul,Orc,Male,The Elder Scrolls: Castles
Narazz,Orc,Male,The Elder Scrolls: Castles
Nenesh,Orc,Male,The Elder Scrolls: Castles
Norgol,Orc,Male,The Elder Scrolls: Castles
Ogak,Orc,Male,The Elder Scrolls: Castles
Ogham,Orc,Male,The Elder Scrolls: Castles
Ogmash,Orc,Male,The Elder Scrolls: Castles
Ogol,Orc,Male,The Elder Scrolls: Castles
Ogorosh,Orc,Male,The Elder Scrolls: Castles
Ogruk,Orc,Male,The Elder Scrolls: Castles
Okrat,Orc,Male,The Elder Scrolls: Castles
Olfim,Orc,Male,The Elder Scrolls: Castles
Olfrig,Orc,Male,The Elder Scrolls: Castles
Oogron,Orc,Male,The Elder Scrolls: Castles
Oorg,Orc,Male,The Elder Scrolls: Castles
Oorlug,Orc,Male,The Elder Scrolls: Castles
Orgak,Orc,Male,The Elder Scrolls: Castles
Orgush,Orc,Male,The Elder Scrolls: Castles
Orog,Orc,Male,The Elder Scrolls: Castles
Ragnast,Orc,Male,The Elder Scrolls: Castles
Ramash,Orc,Male,The Elder Scrolls: Castles
Rhosh,Orc,Male,The Elder Scrolls: Castles
Rognar,Orc,Male,The Elder Scrolls: Castles
Rogrug,Orc,Male,The Elder Scrolls: Castles
Roog,Orc,Male,The Elder Scrolls: Castles
Rozag,Orc,Male,The Elder Scrolls: Castles
Rugmeg,Orc,Male,The Elder Scrolls: Castles
Ruzgrol,Orc,Male,The Elder Scrolls: Castles
Shagol,Orc,Male,The Elder Scrolls: Castles
Shagrod,Orc,Male,The Elder Scrolls: Castles
Shagrol,Orc,Male,The Elder Scrolls: Castles
Sharag,Orc,Male,The Elder Scrolls: Castles
Shargunh,Orc,Male,The Elder Scrolls: Castles
Sharnag,Orc,Male,The Elder Scrolls: Castles
Sharolg,Orc,Male,The Elder Scrolls: Castles
Shula,Orc,Male,The Elder Scrolls: Castles
Shulug,Orc,Male,The Elder Scrolls: Castles
Shurgob,Orc,Male,The Elder Scrolls: Castles
Shurkol,Orc,Male,The Elder Scrolls: Castles
Shurkul,Orc,Male,The Elder Scrolls: Castles
Shurrog,Orc,Male,The Elder Scrolls: Castles
Snoog,Orc,Male,The Elder Scrolls: Castles
Targak,Orc,Male,The Elder Scrolls: Castles
Targoth,Orc,Male,The Elder Scrolls: Castles
Thagam,Orc,Male,The Elder Scrolls: Castles
Tharag,Orc,Male,The Elder Scrolls: Castles
Tholog,Orc,Male,The Elder Scrolls: Castles
Thrag,Orc,Male,The Elder Scrolls: Castles
Thrug,Orc,Male,The Elder Scrolls: Castles
Torg,Orc,Male,The Elder Scrolls: Castles
Torug,Orc,Male,The Elder Scrolls: Castles
Ugarz,Orc,Male,The Elder Scrolls: Castles
Ugduk,Orc,Male,The Elder Scrolls: Castles
Ugdush,Orc,Male,The Elder Scrolls: Castles
Ughak,Orc,Male,The Elder Scrolls: Castles
Ughash,Orc,Male,The Elder Scrolls: Castles
Ugurz,Orc,Male,The Elder Scrolls: Castles
Ulag,Orc,Male,The Elder Scrolls: Castles
Ulang,Orc,Male,The Elder Scrolls: Castles
Ulur,Orc,Male,The Elder Scrolls: Castles
Urag,Orc,Male,The Elder Scrolls: Castles
Urak,Orc,Male,The Elder Scrolls: Castles
Urok,Orc,Male,The Elder Scrolls: Castles
Ushang,Orc,Male,The Elder Scrolls: Castles
Uuth,Orc,Male,The Elder Scrolls: Castles
Uzgakh,Orc,Male,The Elder Scrolls: Castles
Vargos,Orc,Male,The Elder Scrolls: Castles
Waghuth,Orc,Male,The Elder Scrolls: Castles
Wort,Orc,Male,The Elder Scrolls: Castles
Yagut,Orc,Male,The Elder Scrolls: Castles
Yar,Orc,Male,The Elder Scrolls: Castles
Yargob,Orc,Male,The Elder Scrolls: Castles
Yarnag,Orc,Male,The Elder Scrolls: Castles
Yarulg,Orc,Male,The Elder Scrolls: Castles
Yashnag,Orc,Male,The Elder Scrolls: Castles
Yat,Orc,Male,The Elder Scrolls: Castles
Yatog,Orc,Male,The Elder Scrolls: Castles
Zagrakh,Orc,Male,The Elder Scrolls: Castles
Zagrugh,Orc,Male,The Elder Scrolls: Castles
Zogbag,Orc,Male,The Elder Scrolls: Castles
Zugnor,Orc,Male,The Elder Scrolls: Castles
Zulbash,Orc,Male,The Elder Scrolls: Castles
Zulbek,Orc,Male,The Elder Scrolls: Castles
Zumog,Orc,Male,The Elder Scrolls: Castles
